Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True
ANTI,ANTI-0142,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,17.79999924,60.29999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Visualization,0,True,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,0,True,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,0,True,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0141,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Male,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,18.10000038,63.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Female,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Visualization,0,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Female,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Visualization,0,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0184,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,26.0,54.20000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Female,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0140,Grassland,2018,5/24/2018,1/0/1900,1/0/1900,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,19.79999924,68.30000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
